Id,F1,F2,F3,F4,F5,F6,F7,F8,F9,Class
1486,-0.091159075,0.831768925,0.019184925,2.371200925,0.271829925,0.623513925,0.725950925,1.600303925,0.504570925,K
1487,-0.363079297,-0.007121297,-0.780117297,-0.685465297,-0.789011297,0.019596703,-0.294970297,-0.223100297,-0.777775297,A
1488,0.127292475,0.494144475,-0.002522525,-1.468867525,-0.570254525,-1.830572525,-2.207106525,0.339178475,-0.454978525,F
1489,-0.294027159,0.220122841,0.184188841,0.152552841,0.293423841,0.084143841,0.011845841,0.542239841,0.100383841,E
1490,-0.071197498,0.284760502,-0.488235498,-0.393583498,-0.164930498,0.155571502,-0.326180498,0.295283502,-0.306356498,A
1491,-0.291292284,-0.025487284,-0.607311284,-1.342164284,0.552072716,-1.226019284,-2.103676284,-0.191939284,0.584203716,E
1492,-2.852136197,0.999650803,0.245506803,1.433175803,0.795452803,0.243024803,1.435839803,0.753587803,0.847260803,A
1493,-0.569554906,0.211117094,-0.498466906,0.385238094,-0.206565906,2.171913094,0.493937094,-0.803362906,0.282792094,L
1494,0.021599964,0.333862964,0.094868964,0.052518964,-0.486296036,0.987011964,0.274309964,1.212120964,-0.770619036,E
1495,-0.169805766,-0.234556766,-0.013751766,-0.075141766,-0.889768766,-0.185350766,0.025834234,-0.040732766,-0.888865766,A
1496,-0.334159169,0.038544831,-0.588503169,-0.485336169,0.276893831,-0.857033169,-0.979765169,-0.297244169,0.336003831,F
1497,0.142096684,0.211021684,0.135500684,-1.810281316,-0.573372316,0.276609684,0.597217684,0.649392684,-0.791048316,H
1498,0.495685099,0.499955099,0.133473099,0.411269099,-0.812339901,1.336314099,1.487088099,0.338693099,-0.724088901,H
1499,0.167769373,0.125616373,0.511161373,-0.423409627,-0.448949627,0.401032373,0.213442373,1.226820373,-0.874467627,A
1500,0.914288053,0.130469053,-1.149581947,-0.819202947,-2.395864947,-3.211417947,-3.598693947,-1.475133947,-1.348319947,I
1501,-0.278195516,0.057683484,-0.280211516,-0.363384516,-1.306805516,-0.020888516,0.074579484,-0.038747516,-1.269781516,H
1502,0.536721211,0.687857211,0.064636211,-1.093965789,-0.560322789,-0.157678789,0.246055211,0.466136211,-0.484436789,F
1503,-0.052629238,-3.153288238,0.275060762,-0.575002238,-0.337149238,0.648355762,0.307786762,0.779919762,-0.694322238,A
1504,-3.143552193,0.711790807,-0.218635193,1.105894807,0.545560807,0.762326807,1.484406807,0.462171807,0.584173807,A
1505,-0.177743964,0.756683036,-0.236809964,1.018005036,-0.204178964,1.529530036,1.448947036,-0.887805964,0.508875036,L
1506,-0.594422252,-0.374644252,-0.872320252,-3.010845252,-1.021490252,-0.680755252,-1.732694252,-0.180003252,-1.078755252,A
1507,-0.174370781,-0.065254781,0.193797219,0.098922219,0.070809219,-0.055420781,0.101189219,0.364924219,-0.097816781,A
1508,-3.819383767,0.156877233,-1.075043767,1.279911233,-0.420944767,-1.441396767,0.273176233,-0.175908767,-0.292881767,K
1509,0.170610707,-0.135147293,-0.266711293,-0.757053293,1.095940707,-0.161956293,-1.163143293,0.238682707,0.888405707,A
1510,0.050302143,0.438906143,-0.160293857,1.361807143,0.590649143,2.096653143,0.938198143,0.175061143,0.630569143,K
1511,0.019895713,0.060369713,-0.544134287,0.053121713,0.217972713,-0.375676287,-0.587859287,0.225188713,0.045470713,F
1512,0.413047683,-2.927772317,1.153491683,0.345248683,0.680694683,0.471565683,1.216771683,0.540682683,0.623181683,A
1513,0.72537338,0.24093138,-0.08784662,0.48863738,-0.95410362,1.16321838,0.55277338,-0.81100862,-0.26015762,I
1514,0.417190141,0.450775141,0.273853141,1.673370141,0.675850141,1.079856141,1.543319141,0.430136141,0.736286141,A
1515,0.072241979,0.343052979,-0.440145021,0.230952979,-0.004654021,0.024870979,-0.021934021,0.300783979,-0.094865021,F
1516,1.095057444,-0.079569556,0.287245444,-0.235846556,1.387493444,-0.608262556,-0.548236556,1.277695444,0.672304444,A
1517,0.643442736,1.081214736,0.546165736,0.971251736,0.385830736,-0.603742264,-1.018144264,0.917765736,0.446921736,A
1518,-0.248690522,0.219415478,-0.460375522,0.686481478,0.851674478,-0.572774522,-0.427633522,0.466294478,0.497982478,F
1519,-3.246352389,1.206466611,0.455831611,-1.970118389,-1.633481389,-1.834991389,-1.227959389,-2.547410389,-2.898522389,A
1520,0.060253476,0.122497476,0.465365476,-0.014235524,0.086602476,0.448780476,1.372547476,0.463766476,-0.080503524,G
1521,0.385882002,0.090154002,0.142528002,-0.862440998,0.095784002,-0.082466998,-1.382554998,0.318172002,0.008138002,F
1522,0.129567456,0.274022456,-0.276261544,-0.575602544,0.023490456,-0.747358544,-0.513466544,0.332703456,-0.042880544,A
1523,-0.412329842,0.026064158,-0.748544842,-0.570527842,-1.283827842,-0.548681842,-0.367470842,-0.249819842,-1.157873842,F
1524,-0.095544154,0.191805846,0.270354846,-0.303533154,-1.353109154,-3.144117154,-1.943760154,-5.079435154,-2.887941154,E
1525,-0.280670218,0.723848782,-0.106382218,0.764036782,0.563779782,0.739323782,0.801160782,0.378468782,0.473161782,C
1526,0.616872132,1.018648132,0.461191132,0.448682132,1.070812132,0.456476132,0.120752132,0.768476132,1.022524132,A
1527,-0.008095755,0.367525245,-0.076323755,0.278760245,-0.944669755,0.798777245,1.967193245,0.459293245,-1.044799755,E
1528,-0.355977842,0.298735158,-0.563170842,0.867241158,-0.779688842,0.891354158,1.277482158,-1.855923842,0.463881158,L
1529,-0.631026062,0.052380938,-0.176275062,-0.777873062,0.295337938,0.231773938,-0.639354062,0.076051938,0.263109938,H
1530,-0.317903538,-0.061318538,-0.390624538,0.107499462,-0.311749538,0.071266462,0.081266462,-0.127111538,-0.379769538,A
1531,0.951430616,0.506108616,-2.099376384,1.038736616,-0.894145384,0.329105616,-0.481772384,-1.037956384,0.083160616,I
1532,0.500135766,0.579953766,0.568780766,0.593646766,1.090994766,0.507990766,0.180205766,-2.318199234,-0.829066234,A
1533,-0.162390629,0.478736371,0.174460371,0.184206371,0.255603371,-0.182441629,-0.689640629,0.209965371,0.277665371,D
1534,0.873029038,0.972287038,0.280953038,-0.534943962,0.518939038,0.714564038,1.037137038,0.726224038,0.580736038,F
1535,-0.480592125,0.254054875,-0.230060125,-0.162584125,-1.180411125,0.458844875,0.512838875,-0.097330125,-1.008977125,D
1536,0.844943318,1.055710318,0.393098318,0.587002318,0.635622318,0.654653318,0.510131318,0.684357318,0.758861318,A
1537,0.086511592,0.531379592,-0.197056408,0.535767592,1.072424592,0.843365592,1.721268592,-1.057023408,1.951380592,L
1538,0.086108324,-0.080518676,-1.972961676,-0.560868676,-0.904334676,-0.740798676,-0.730009676,0.541153324,-0.999864676,A
1539,-0.12361977,0.05013323,-0.10430577,0.18055023,1.08561923,-0.35936577,-1.02942177,-0.22464377,1.18782923,F
1540,1.408056393,0.265230393,0.405098393,1.240579393,0.396385393,-0.083487607,0.858384393,0.860374393,0.286839393,A
1541,-0.230354853,-0.245505853,0.238744147,0.566285147,0.363861147,0.206903147,0.108818147,-0.395254853,0.563636147,A
1542,-0.278919884,0.014301116,-0.966124884,-1.097205884,0.355685116,1.154858116,-0.795522884,0.812131116,-0.119431884,K
1543,0.413539949,0.388755949,0.264575949,0.625355949,2.088537949,0.166093949,0.127969949,1.106712949,1.538186949,A
1544,0.308606519,0.470843519,-0.277799481,0.380986519,1.738948519,-0.162960481,-0.398071481,0.587243519,1.461716519,A
1545,-0.76695402,-3.50292502,0.15437498,-1.00855802,4.05040198,-2.00565702,-2.28921402,0.60728698,3.05786898,A
1546,-0.114347898,0.273842102,-0.197055898,0.071451102,0.018602102,0.079309102,0.136376102,0.475042102,-0.154295898,A
1547,0.406777792,-2.551193208,0.274693792,-0.653544208,0.075102792,0.363969792,0.102820792,0.342784792,0.275309792,F
1548,0.17104406,0.64229206,-0.21109894,0.47074806,2.06823106,-0.35311694,-1.17775394,0.10489506,2.18599906,F
1549,0.343818168,0.676556168,0.088296168,1.172873168,-0.069769832,-0.508419832,0.625123168,0.231888168,0.080799168,A
1550,-0.203837056,0.445869944,-0.214663056,1.404791944,0.915585944,-1.340571056,0.067008944,0.092298944,0.947167944,A
1551,-0.040463206,0.034331794,-0.401409206,-0.517607206,0.056590794,-0.194365206,-1.092573206,0.426206794,-0.153758206,A
1552,0.305317602,0.364212602,0.010539602,-0.484043398,-0.232844398,0.419704602,0.695893602,0.231138602,-0.087415398,A
1553,-0.142159435,0.164440565,-0.092531435,-0.262183435,-0.241521435,0.837527565,0.036929565,-0.105963435,-0.104542435,E
1554,0.064586981,0.356339981,0.463068981,0.028681981,-1.123408019,0.868884981,1.245639981,0.401348981,-0.983618019,E
1555,-0.187869557,-0.360366557,-0.400865557,-0.202826557,-0.662040557,-0.851088557,-0.807373557,-0.333955557,-0.604076557,F
1556,-0.01961968,0.36857032,-0.10232768,0.16617932,-0.13581868,0.61057732,0.29494132,0.07901532,-0.01315468,A
1557,0.004148322,0.138159322,0.034715322,0.195296322,0.000179322,-0.126353678,-0.118540678,1.071949322,-0.392015678,F
1558,0.332399389,0.626448389,0.567097389,-0.782821611,1.241977389,0.919071389,0.522881389,0.833944389,1.018702389,E
1559,0.276642388,0.115868388,-0.061928612,-0.582585612,1.715971388,-2.202238612,-2.309168612,0.783219388,1.244939388,E
1560,0.246916883,0.217107883,0.453479883,0.499458883,0.971336883,0.180708883,0.300235883,0.676554883,0.686989883,A
1561,-0.12469348,0.24195052,-0.25337548,0.53437752,-2.83227048,-2.15141548,1.07143452,0.52713352,-2.66994048,A
1562,0.415441597,0.357596597,0.062303597,-0.903430403,0.758287597,-0.510859403,-1.640511403,0.418200597,0.735978597,A
1563,1.129973776,0.433390776,0.388460776,0.729625776,-1.112877224,2.012140776,1.714957776,-0.818787224,-0.259962224,I
1564,0.507925157,0.460749157,0.115531157,-0.978248843,1.432119157,0.797701157,0.439974157,0.925939157,1.090963157,A
1565,0.394497075,0.511122075,-0.163906925,0.600308075,1.418578075,0.067137075,0.397439075,0.901074075,1.010169075,A
1566,0.546573131,-0.262365869,-0.265687869,0.166523131,-0.872495869,-1.612768869,-1.020211869,-0.027234869,-0.905016869,A
1567,-0.258205787,-3.000479787,-0.265716787,-1.762269787,2.880233213,-1.836686787,-1.092974787,-2.929852787,-1.556256787,F
1568,-0.699668804,0.157381196,0.190299196,0.616866196,-0.031439804,0.580190196,1.007833196,0.005971196,-0.001528804,E
1569,0.436371736,0.591289736,-0.046834264,0.438345736,0.313457736,0.020673736,-0.285789264,0.399942736,0.409644736,F
1570,-0.053830696,0.121786304,-0.421580696,-0.199125696,-0.520150696,0.174226304,-0.092772696,-0.188291696,-0.455199696,A
1571,0.007588817,0.027776817,-0.470035183,-0.020865183,0.292071817,-0.083307183,-0.043228183,0.412538817,0.063670817,A
1572,0.381667255,-3.082590745,-0.210408745,-1.662751745,0.567400255,0.160839255,0.838618255,0.499115255,0.424614255,A
1573,0.155325041,0.298537041,0.305884041,1.530504041,0.280424041,-0.355204959,1.069936041,0.053582041,0.491355041,A
1574,-1.122235417,-0.022486417,-2.188170417,1.806004583,1.361827583,1.569914583,0.666542583,-0.020154417,1.218581583,K
1575,-0.284965897,0.161802103,-0.378882897,0.119089103,0.151002103,-0.141327897,-0.449250897,-0.400489897,0.377635103,F
1576,-0.60571939,-0.03028239,-0.49319439,0.55090061,-1.40428939,0.76505161,1.63971061,0.05629561,-1.41408039,E
1577,1.395292733,0.586353733,0.583031733,1.015242733,0.848245733,0.171394733,0.327697733,0.783734733,0.747031733,A
1578,0.572276598,0.126954598,-2.478530402,0.659582598,-1.231775402,2.538013598,1.370660598,-0.850854402,-0.560760402,I
1579,-0.589155248,-0.228156248,-0.076263248,0.788448752,-1.017359248,-0.520868248,0.780805752,-0.391051248,-0.883408248,A
1580,0.012455185,0.121571185,0.380623185,0.285748185,0.257635185,0.224949185,-0.048550815,0.476250185,0.129936185,A
1581,0.227404479,0.937156479,0.901900479,1.141218479,0.731805479,0.823845479,1.135310479,0.988170479,0.591810479,D
1582,0.051844601,0.816823601,-0.157484399,1.064252601,0.710001601,0.729486601,0.586494601,0.762516601,0.582129601,E
1583,0.336508392,0.055023392,0.915391392,0.190099392,-0.366617608,0.140367392,0.438477392,0.516394392,-0.416558608,F
1584,-0.257258269,-0.202541269,-0.085414269,-0.243791269,-0.970506269,-0.287078269,0.032350731,0.044628731,-0.959160269,F
1585,0.625229431,0.329501431,0.476089431,-0.096152569,-0.204691569,0.562240431,-0.110792569,0.670770431,-0.303674569,A
1586,0.521268572,0.369903572,0.835436572,0.089725572,0.528558572,0.225733572,-0.320298428,0.664123572,0.391381572,A
1587,-0.206541104,-0.265629104,0.130177896,-0.000947104,-0.546066104,0.137816896,-0.309027104,-0.244408104,-0.395750104,A
1588,0.221663979,0.284735979,0.363149979,0.087840979,-0.307512021,-0.143371021,0.093349979,-2.380356021,-1.977659021,A
1589,0.550667458,0.790920458,-0.095277542,-0.138880542,-1.609185542,1.390652458,-0.414869542,-1.243374542,-0.600684542,L
1590,-0.292618106,0.390563894,0.204658894,0.360240894,-1.420030106,0.010845894,0.430670894,0.418053894,-1.358010106,E
1591,-0.15430362,-0.01466462,-0.59829762,-0.04989162,-0.77887262,-0.74995262,-0.49200862,-0.23938962,-0.67805862,A
1592,0.581925316,0.679301316,0.182770316,-0.863383684,0.821527316,-0.343731684,0.360148316,0.296463316,0.940572316,A
1593,-0.038386095,-0.037447095,-0.081970095,-1.523477095,-1.368878095,0.925037905,-0.616376095,-0.500976095,-1.016451095,H
1594,0.17099886,0.41858986,-0.08565714,0.79606886,0.27254586,0.91550886,0.55775786,0.52513586,0.09972886,A
1595,-0.012423749,0.159861251,-0.163612749,-0.726718749,-0.252061749,-0.004568749,0.931725251,0.076023251,-0.189299749,F
1596,0.195622967,0.257866967,0.600734967,0.121133967,0.097396967,0.802419967,1.436390967,0.448134967,0.020351967,G
1597,-0.167230182,0.537703818,-0.025525182,0.973457818,1.355096818,-0.193775182,-0.550524182,0.343063818,1.191966818,D
1598,0.263929805,0.708797805,-0.019638195,0.713185805,1.706615805,0.771331805,1.164144805,-1.219359195,2.836253805,L
1599,-0.160645757,0.557047243,0.831212243,-1.234450757,1.117026243,0.149955243,0.263852243,-0.178137757,1.305880243,A
1600,9.640034289,0.184550289,-0.065248711,-2.693733711,-2.558825711,-1.597185711,-0.722535711,0.374001289,-2.305981711,A
1601,-0.194384399,0.586287601,-0.123296399,0.760408601,0.376228601,2.204087601,1.080968601,-1.598455399,1.662661601,K
1602,-0.589625276,-0.395380276,-0.932644276,-0.333443276,-1.194000276,-0.842922276,-0.596047276,-0.537491276,-1.128223276,F
1603,0.531063902,0.169852902,-0.377416098,-0.815816098,-0.626563098,0.399860902,-1.356668098,-1.045944098,0.208147902,I
1604,0.204112236,0.245828236,0.371288236,-2.140914764,0.129488236,-1.087942764,-0.894859764,0.601032236,-0.196454764,A
1605,0.692748162,0.832387162,0.248754162,0.797160162,0.483427162,0.471276162,0.775697162,0.607662162,0.569946162,A
1606,0.773692434,0.686359434,0.905146434,-0.241012566,-0.088818566,-0.309804566,-1.073725566,1.239643434,-0.153687566,F
1607,-0.742988194,-0.176753194,-0.640539194,-0.734237194,-0.217257194,-0.800715194,0.000315806,-0.459196194,-0.127158194,A
1608,0.554338761,0.691870761,0.000339761,0.412803761,-3.648081239,-1.960287239,0.724484761,0.258688761,-3.228320239,F
1609,-0.329732519,0.593195481,-0.219388519,2.132627481,-0.008268519,2.099920481,2.717334481,-1.469550519,1.097210481,K
1610,0.060584853,0.302115853,-0.156771147,-0.758421147,-0.374333147,-0.979386147,-1.791011147,0.350127853,-0.394150147,F
1611,0.165164185,0.340781185,-0.202585815,0.019869185,-0.591829815,0.736217185,1.265790185,-2.800577815,-2.164470815,A
1612,0.144841944,0.213766944,-0.419188056,0.394005944,0.301394944,-0.250730056,0.017733944,0.199132944,0.228016944,A
1613,0.707110155,0.655324155,0.306820155,0.211713155,-0.323720845,0.473938155,0.613502155,0.359209155,-0.098454845,F
1614,-0.654647224,-0.013520224,-0.317796224,-0.308050224,0.801468776,-1.048875224,-1.748633224,0.434966776,0.281212776,D
1615,0.305680747,0.259954747,0.164436747,-0.993042253,4.171424747,-2.009512253,-0.928688253,-0.241878253,4.001891747,A
1616,0.284355663,-2.723180337,0.486602663,-0.039908337,0.013264663,0.769701663,1.194106663,0.745274663,0.034304663,D
1617,-0.191853276,0.169145724,0.321038724,1.185750724,-0.204808276,-0.061203276,1.019968724,0.006250724,-0.104020276,A
1618,0.482326021,0.667783021,-0.037911979,0.300107021,0.363905021,0.154322021,0.524388021,0.333364021,0.490187021,F
1619,0.106840018,0.276190018,0.054314018,-0.716786982,0.083813018,0.102995018,-0.092551982,0.423227018,-0.053757982,A
1620,0.229040738,0.284792738,0.308850738,0.717798738,1.427070738,0.075781738,0.243032738,0.973744738,0.871460738,A
1621,0.385897823,0.828694823,0.584741823,1.025337823,1.826311823,0.391821823,-0.715800177,0.470750823,1.871101823,H
1622,0.195266439,-0.207774561,-0.217410561,0.158254439,-0.269918561,0.019251439,0.450277439,0.088368439,-0.271857561,A
1623,-0.265241856,0.022316144,-0.457909856,-0.365973856,-1.132245856,-0.220354856,0.323437144,-0.026511856,-1.076158856,F
1624,-0.4768871,-3.4032471,-0.4518151,1.7580939,1.7760509,1.5480509,1.6689189,0.3223479,1.3813919,K
1625,-0.151626668,0.069844332,0.365801332,0.471867332,1.512113332,0.794948332,1.070296332,0.786985332,1.141366332,A
1626,-0.137456436,-0.109724436,0.479680564,0.880212564,0.473596564,0.462202564,1.022220564,1.031970564,-0.118114436,A
1627,-0.194834233,0.131635767,-0.394220233,-0.883932233,-1.120200233,-0.873615233,-0.343134233,-0.271171233,-0.880585233,F
1628,0.263779806,0.757815806,0.250553806,-2.024840194,-0.918586194,-0.589102194,-2.022624194,-0.126185194,-0.524412194,E
1629,-0.826148233,-0.045476233,-0.755060233,0.128644767,-0.338584233,0.293883767,-0.125472233,-1.814964233,0.661637767,K
1630,-0.158177432,-0.181908432,0.297443568,0.484764568,-0.805212432,0.242049568,0.929492568,-0.322358432,-0.545670432,F
1631,-0.103359304,0.628576696,0.101242696,0.818458696,-0.650559304,1.009534696,1.114202696,0.315495696,-0.447210304,E
1632,0.671633151,0.090115151,-0.322207849,0.563085151,-0.803576849,1.147797151,0.293998151,-1.404160849,0.174231151,I
1633,-0.17560345,-0.29578945,-0.17094545,-0.07487945,-0.23566145,-0.27884245,-0.02932945,-0.04724945,-0.28576045,F
1634,0.837907935,0.604313935,7.704367935,-1.121792065,0.061854935,0.631354935,0.556609935,0.820292935,-0.016303065,A
1635,-0.018633002,0.261207998,0.151117998,-0.351268002,-0.394104002,0.871427998,0.187772998,0.806007998,-0.488368002,E
1636,0.281436249,0.336170249,0.718084249,0.688043249,0.193281249,0.149646249,0.350489249,1.283923249,-0.093107751,F
1637,0.640110885,0.557370885,3.121249885,-1.013782115,-0.304313115,0.773979885,0.618795885,0.944872885,-0.361751115,G
1638,-0.606506829,0.328162171,-0.419742829,1.436381171,0.966282171,1.620496171,0.659831171,-1.525572829,2.178891171,L
1639,0.160221873,0.073717873,0.342096873,0.026766873,-0.801040127,-1.708018127,-1.734282127,-0.340838127,-0.445378127,A
1640,0.592396793,0.417379793,-0.293619207,1.196581793,-0.088262207,1.271268793,1.631866793,-1.375896207,1.061416793,I
1641,0.054285756,0.170099756,0.079269756,0.379429756,-0.564705244,-0.213930244,0.313091756,1.209212756,-0.883674244,A
1642,-0.041863801,0.263061199,-0.075240801,-0.406610801,-0.651867801,0.301850199,0.335247199,0.170740199,-0.573610801,F
1643,-0.088580152,-0.435737152,-0.113015152,2.671270848,-2.670446152,-1.864562152,0.722176848,-2.957728152,-3.378116152,A
1644,0.016778952,0.349516952,-0.238743048,0.845833952,0.516737952,0.255891952,0.701633952,0.018099952,0.498019952,A
1645,-0.453108916,-0.173267916,-0.283357916,-0.785743916,-0.870104916,0.530497084,-0.328344916,0.182780084,-0.878806916,E
1646,-0.060283654,-0.075434654,0.408815346,0.736356346,0.160208346,0.189885346,0.378471346,0.303322346,0.072508346,A
1647,-0.141324097,0.061518903,0.398478903,1.894396903,2.407916903,1.504873903,1.372334903,0.119936903,2.289002903,G
1648,-0.942307677,0.157441323,-2.008242677,1.985932323,1.458705323,1.032668323,0.285520323,-0.104479677,1.484341323,K
1649,-0.385227681,0.201931319,0.088496319,0.601221319,0.439028319,1.726761319,1.921330319,0.023440319,0.467592319,K
1650,0.448606995,0.708334995,-0.030106005,0.902051995,0.421086995,0.388248995,0.938914995,1.141779995,0.112279995,A
1651,0.225314125,0.095719125,0.323095125,1.115388125,1.140521125,0.526790125,0.677223125,0.113384125,1.182744125,A
1652,0.027375679,-3.140630321,-0.166383321,-0.202153321,0.758510679,-0.240196321,-0.690798321,0.176822679,0.751013679,A
1653,0.343964719,0.344696719,0.489943719,-0.206556281,-0.089817281,-1.661344281,-1.548981281,0.510069719,-0.104350281,A
1654,-0.06837063,0.57337737,-0.14318363,0.66542937,1.35520637,-0.16248463,0.31430837,0.53192537,1.08475037,A
1655,0.27030562,0.39991362,0.74721162,1.09687762,0.57049062,0.34052362,1.11289262,0.62300562,0.41562662,A
1656,0.218285815,0.447680815,0.340754815,0.406879815,-0.336713185,1.261623815,0.526861815,0.282045815,-0.253011185,H
1657,0.551521022,0.492622022,0.394618022,-0.563731978,1.846081022,0.037716022,0.703965022,0.316872022,1.830011022,F
1658,0.010103061,0.374641061,-0.189325939,-0.258839939,0.036452061,0.585719061,1.729674061,-0.114888939,0.175124061,A
1659,-0.13702488,-0.02790888,0.12122612,-0.11094088,0.60645412,-1.14060788,-1.62201488,0.06251712,0.68851412,G
1660,-0.51420905,-3.39830705,-0.09431005,0.48063495,0.58388295,1.87191895,0.41710695,-0.57160905,0.89635195,K
1661,-0.278732672,0.033530328,0.297012328,0.222792328,-0.952728672,-0.778849672,-0.653295672,-0.107472672,-0.734685672,F
1662,0.203497688,0.370759688,-0.102489312,-0.417018312,-0.114696312,0.330228688,0.622065688,0.405914688,-0.101715312,F
1663,-0.008014652,0.436853348,-0.291582652,0.441241348,0.479600348,-0.560782652,-0.169142652,-1.227050652,1.306380348,L
1664,0.438174076,0.180945076,-0.076568924,-1.034793924,-0.110059924,0.667518076,1.036838076,0.218025076,-0.043632924,A
1665,-0.117589131,0.171021869,0.286475869,-0.361637131,-0.399888131,-0.235747131,-0.162387131,0.622802869,-0.570714131,G
1666,-0.385988344,-0.021622344,0.212263656,0.737251656,1.745731656,-0.270257344,-1.025158344,0.122149656,1.632667656,G
1667,0.494706482,0.133495482,-0.413773518,-0.852173518,-1.285793518,0.519410482,-1.410188518,-0.478294518,-0.810677518,I
1668,-0.173761211,0.467986789,-0.248574211,0.560038789,0.959141789,0.137483789,0.834967789,0.237782789,0.843582789,A
1669,0.07673944,0.22119444,-0.32908956,-0.62843056,-0.32001156,-0.27010156,0.40395144,0.43087644,-0.41680956,A
1670,0.008960204,0.274765204,-0.307058796,-1.041911796,-0.808668796,1.038666204,-0.238619796,0.410316204,-0.795160796,E
1671,0.698548576,0.110763576,-2.327570424,0.639450576,0.289504576,2.158888576,0.105208576,0.092864576,0.399303576,I
1672,-0.098804608,-2.982902608,0.321094392,0.896039392,1.497585392,1.601331392,0.369822392,0.108048392,1.577740392,K
1673,-0.486376403,0.214362597,-0.708137403,0.774092597,-1.134548403,0.286740597,0.136833597,-1.357628403,-0.353600403,L
1674,-3.368381097,-3.080110097,-0.098012097,-0.186539097,4.763890903,-2.705375097,-1.629065097,0.124091903,4.521813903,A
1675,0.352854966,0.492286966,-0.137112034,-0.358016034,-0.537700034,-0.062199034,-0.655700034,-0.047296034,-0.229151034,F
1676,0.31917043,0.20711543,-0.04086057,-0.81879457,-1.77669057,-2.08178557,2.20718243,0.15199143,-1.67190857,H
1677,-0.116806447,0.407580553,-0.317238447,-0.476451447,0.476273553,-0.335646447,-0.425859447,-0.724523447,1.055578553,F
1678,0.456844955,0.512164955,-0.094886045,0.953568955,0.497808955,-1.072961045,-0.583169045,0.286070955,0.506303955,A
1679,-3.400861566,-2.383527566,0.065787434,-0.235938566,1.450947434,-1.521778566,-2.128563566,-2.852920566,-0.014078566,A
1680,1.194876563,0.549757563,0.300832563,-0.107514437,-1.326304437,-0.030952437,0.089220563,-0.741540437,-0.468555437,I
1681,-0.960950483,0.071208517,-0.902030483,0.084513517,0.898018517,-0.817256483,-1.758076483,-0.030965483,0.755166517,E
1682,0.108932807,0.437285807,0.046375807,1.880976807,0.707642807,-0.239195193,0.015078807,0.322256807,0.643054807,A
1683,0.201166633,-0.160044367,-0.707313367,-1.145713367,-1.288659367,0.974226633,0.242336633,-1.677844367,-0.286494367,I
1684,-0.195541125,0.229266875,-0.074074125,0.015316875,0.688212875,-0.632651125,-0.736608125,0.065000875,0.684614875,A
1685,3.163042331,0.022791331,-0.354569669,-2.226446669,-1.199542669,0.678671331,1.080179331,-1.014922669,-0.499199669,I
1686,-0.303261759,-3.582362759,-1.534554759,-1.201201759,1.188799241,-1.773279759,-2.020222759,0.565599241,0.578291241,A
1687,0.480522855,0.836480855,0.063484855,0.158136855,0.594413855,0.270751855,0.309685855,0.582751855,0.573527855,A
1688,0.220658654,0.406115654,-0.299579346,0.038439654,0.309861654,-0.325615346,-0.102288346,-0.117055346,0.532971654,F
1689,-0.150179133,-3.429280133,-1.381472133,-1.048119133,3.210499867,-0.903023133,-1.269282133,0.680931867,2.343047867,A
1690,0.115293849,0.167488849,0.250061849,-0.046984151,-0.347670151,0.336212849,0.501905849,0.671245849,-0.550919151,G
1691,-0.147460962,-0.041487962,-0.464614962,-0.661409962,-1.280451962,0.545742038,-0.708668962,0.153706038,-1.207185962,A
1692,-0.081231612,-0.484272612,-0.493908612,-0.118243612,-0.089642612,-0.350791612,-0.136575612,-0.225879612,-0.115913612,A
1693,0.799974582,-2.972880418,0.236902582,-2.594598418,3.044027582,-0.914346418,-0.322235418,-2.260205418,-1.530381418,A
1694,0.904932391,0.006255391,0.073654391,1.046647391,0.124437391,0.621684391,0.674029391,0.052371391,0.248409391,A
1695,0.172916643,0.294583643,0.513038643,1.716006643,-0.175594357,0.404248643,1.901762643,0.511115643,-0.178510357,F
1696,0.489320889,0.120996889,-0.269987111,0.093527889,-1.623378111,0.638750889,-0.699553111,-1.049937111,-0.822742111,I
1697,0.389805766,0.705399766,0.356428766,-0.858893234,0.028950766,0.234615766,1.176969766,0.526908766,0.128021766,F
1698,0.046345583,0.331813583,-0.376232417,1.459329583,0.046869583,-1.524354417,-1.011725417,-0.244149417,0.351526583,A
1699,0.185454562,0.393924562,-0.408802438,0.320942562,0.245476562,-0.753834438,-0.196636438,0.350839562,0.189782562,A
1700,-0.035775836,-0.055121836,0.580183164,0.364029164,-0.158689836,-0.794469836,-0.041118836,-0.147705836,-0.024106836,F
1701,-0.116379816,0.373064184,-0.375171816,0.092922184,-0.469383816,0.370254184,0.001033184,0.145600184,-0.408291816,A
1702,-0.254205139,0.162228861,-0.304375139,0.495901861,0.443254861,-0.222950139,-0.080492139,0.095618861,0.363995861,F
1703,-0.235794326,-0.031276326,0.104371674,0.419490674,0.830896674,-0.011600326,-0.162064326,-0.377444326,1.055515674,A
1704,0.17756436,-3.17204264,-0.20920364,0.20045236,-0.10695564,-0.15043964,0.94481136,-0.42440264,0.30315536,I
1705,-0.212944337,0.233823663,-0.306861337,0.191110663,1.427243663,-0.599391337,-0.964778337,0.351038663,1.095727663,F
1706,0.274913953,0.154727953,0.279571953,0.375637953,-0.366492047,0.109311953,1.186736953,0.252266953,-0.271048047,F
1707,-0.354927252,-0.394352252,0.173578748,-0.731912252,-1.288144252,0.288900748,0.254825748,-0.254136252,-1.162010252,G
